date,exitPagePath,sessions,users,timeOnPage,goal13Completions,goal17Completions
2020-07-19,/courses/professional-software-development/apply/,8,6,826,0,0
2020-07-19,/courses/professional-software-development/curriculum/,1,1,114,0,0
2020-07-19,/courses/professional-software-development/thank-you-syllabus-download/,1,1,127,0,0
2020-07-19,/courses/python-for-data-analysis/,3,3,735,0,0
2020-07-19,/courses/r-programming-data-analysis/,2,1,1613,0,0
2020-07-19,/courses/software-courses/,3,2,79,0,0
2020-07-19,/data-analysis-announcement/,2,2,0,0,0
2020-07-19,/data-analysis-announcement/dataset-exercise/,7,1,0,0,0
2020-07-19,/digital-careers/product-owner/,1,1,350,0,0
2020-07-19,/digital-careers/software-developer/,1,1,515,0,0
2020-07-19,/digital-careers/test-engineer/,1,1,315,0,0
2020-07-19,/edinburgh/,1,1,1,0,0
2020-07-19,/Edinburgh/,1,1,0,0,0
2020-07-19,/enquire/,3,3,34,0,0
2020-07-19,/events/,2,2,687,1,1
2020-07-19,/for-employers/,1,1,39,0,0
2020-07-19,/funding/,16,13,2358,0,0
2020-07-19,/pre-course-work/,3,3,942,0,0
2020-07-19,/summer-school-2020/,6,6,621,0,0
2020-07-20,/,42,40,5717,0,0
2020-07-20,/?fbclid=IwAR0Esps86hHagOlk9MSO4HmEqMg-wl0TuOq-njwUhOmbP5IsXiWOxtkhl8M,1,1,0,0,0
2020-07-20,/?fbclid=IwAR1OyZ9s_A3zKFiQI7Bn6MF4SGcX08prNfXEj9CIJr_kfE1PDNQyIQ5BkGs,1,1,106,0,0
2020-07-20,/?fbclid=IwAR1PdzAISXI0bXLeNbL8s0IqwZgBsgjsglHyETz2SXJhvflWbfkDpcchzCY,1,1,0,0,0
2020-07-20,/2020-hiring-partner/,3,3,440,0,0
2020-07-20,/2020-hiring-partner/?elementor-preview=27462&ver=1595241389,1,1,2947,0,0
2020-07-20,/about-us/,2,2,317,0,0
2020-07-20,/about-us/become-a-data-instructor/,2,2,135,0,0
2020-07-20,/about-us/become-a-ta-data/,1,1,246,0,0
2020-07-20,/about-us/join-us/,1,1,16,0,0
2020-07-20,/about-us/our-team/,4,4,78,0,0
2020-07-20,/about-us/our-team/our-board/,1,1,0,0,0
2020-07-20,/admissions-track/,5,2,1890,0,0
2020-07-20,/blog/,1,1,0,0,0
2020-07-20,/blog/7-celebrities-didnt-know-code/,6,5,0,0,0
2020-07-20,/blog/9-common-misconceptions-coding/,5,3,0,0,0
2020-07-20,/blog/apply-immersive-programming-course/,6,1,2649,0,0
2020-07-20,/blog/ask-for-help-coding/,1,1,168,0,0
2020-07-20,/blog/best-podcasts-coders-programmers/,16,16,97,0,0
2020-07-20,/blog/codeclan-data-analysis-course-diary-001/,1,1,27,0,0
2020-07-20,/blog/day-life-web-developer/,3,2,14,0,0
2020-07-20,/blog/free-courses-launched-techmums/,1,1,844,0,0
2020-07-20,/blog/graduates-hayley-microbiologist-software-developer/,1,1,0,0,0
2020-07-20,/blog/make-most-of-github/,1,1,0,0,0
2020-07-20,/blog/new-career-in-tech-autumn/,1,1,817,0,0
2020-07-20,/blog/stress-awareness-month/,1,1,12,0,0
2020-07-20,/blog/weve-teamed-up-with-lloyds-banking-group-to-drive-diversity-in-the-tech-industry/,10,10,338,0,0
2020-07-20,/campuses/,1,1,59,0,0
2020-07-20,/campuses/highlands/,3,3,247,0,0
2020-07-20,/coronavirus/,3,3,0,0,0
2020-07-20,/courses/,18,18,1377,0,0
2020-07-20,/courses/bespoke-courses/,2,2,242,0,0
2020-07-20,/courses/data-analysis/,14,13,527,0,0
2020-07-20,/courses/data-analysis/info-pack/,3,3,1628,0,0
2020-07-20,/courses/data-analysis/thank-you-data-pack-download/,1,1,0,0,0
2020-07-20,/courses/edaid-apply/,1,1,1090,0,0
2020-07-20,/courses/learn-html-css/,5,4,539,0,0
2020-07-20,/courses/learn-html-css/?+CSS+launch_COPY_01=&mc_cid=4dff83231a&mc_eid=33f00706bb,1,1,0,0,0
2020-07-20,/courses/learn-html-css/?+CSS+launch_COPY_01=&mc_cid=4dff83231a&mc_eid=4177f8c366,1,1,0,0,0
2020-07-20,/courses/learn-html-css/?+CSS+launch_COPY_01=&mc_cid=4dff83231a&mc_eid=6c130c0213,1,1,0,0,0
2020-07-20,/courses/learn-html-css/?+CSS+launch_COPY_01=&mc_cid=4dff83231a&mc_eid=b350895f39,1,1,0,0,0
2020-07-20,/courses/learn-html-css/?+CSS+launch_COPY_01=&mc_cid=4dff83231a&mc_eid=e63038ca65,1,1,0,0,0
2020-07-20,/courses/learn-html-css/?+CSS+launch_COPY_01=&mc_cid=ac71aa33d4&mc_eid=0b8a5ff711,1,1,50,0,0
2020-07-20,/courses/learn-html-css/?+CSS+launch_COPY_01=&mc_cid=ac71aa33d4&mc_eid=308630012e,1,1,0,0,0
2020-07-20,/courses/learn-html-css/?+CSS+launch_COPY_01=&mc_cid=ac71aa33d4&mc_eid=35aaee9366,1,1,0,0,0
2020-07-20,/courses/learn-html-css/?+CSS+launch_COPY_01=&mc_cid=ac71aa33d4&mc_eid=4c7675aa59,1,1,0,0,0
2020-07-20,/courses/learn-html-css/?+CSS+launch_COPY_01=&mc_cid=ac71aa33d4&mc_eid=6e299fb606,1,1,0,0,0
2020-07-20,/courses/learn-html-css/?+CSS+launch_COPY_01=&mc_cid=ac71aa33d4&mc_eid=964a2bf05b,1,1,0,0,0
2020-07-20,/courses/learn-html-css/?+CSS+launch_COPY_01=&mc_cid=ac71aa33d4&mc_eid=a6cec04f5b,2,1,0,0,0
2020-07-20,/courses/learn-html-css/?+CSS+launch_COPY_01=&mc_cid=ac71aa33d4&mc_eid=ced2479921,1,1,0,0,0
2020-07-20,/courses/learn-html-css/?+CSS+launch_COPY_01=&mc_cid=ac71aa33d4&mc_eid=d41584730c,1,1,0,0,0
2020-07-20,/courses/learn-html-css/?+CSS+launch=&mc_cid=a6b120e689&mc_eid=1c5511df55,1,1,0,0,0
2020-07-20,/courses/learn-javascript/,1,1,0,0,0
2020-07-20,/courses/learn-sql-data-analysis/,6,5,357,0,0
2020-07-20,/courses/pay-psd-with-knoma-funding/,2,2,0,0,0
2020-07-20,/courses/professional-software-development/,31,30,2055,0,0
2020-07-20,/courses/professional-software-development/application-and-dates/,2,2,927,0,0
2020-07-20,/courses/professional-software-development/apply/,1,1,16,0,0
2020-07-20,/courses/professional-software-development/curriculum/,3,3,0,0,0
2020-07-20,/courses/professional-software-development/student-projects/,1,1,0,0,0
2020-07-20,/courses/professional-software-development/thank-you-syllabus-download/,3,3,608,0,0
2020-07-20,/courses/programming-fundamentals-with-python/?elementor-preview=29973&ver=1595253623,1,1,375,0,0
2020-07-20,/courses/python-for-data-analysis/,9,7,202,0,0
2020-07-20,/courses/r-programming-data-analysis/,9,8,318,0,0
2020-07-20,/courses/sdlc-fundamentals/,2,2,313,0,0
2020-07-20,/courses/short-course-terms-conditions/,1,1,143,0,0
2020-07-20,/courses/ux-design-fundamentals/,4,4,115,0,0
2020-07-20,/courses/web-development/,4,4,451,0,0
2020-07-20,/data-analysis-announcement/,2,2,0,0,0
2020-07-20,/digital-careers/,1,1,0,0,0
2020-07-20,/digital-careers/product-owner/,1,1,224,0,0
2020-07-20,/digital-careers/software-developer/,1,1,0,0,0
2020-07-20,/edinburgh/,1,1,56,0,0
2020-07-20,/Edinburgh/,1,1,0,0,0
2020-07-20,/enquire/,3,2,633,1,0
2020-07-20,/enquire/thank-you-for-your-partner-enquiry/,1,1,0,0,0
2020-07-20,/events/,6,6,1169,1,1
2020-07-20,/for-employers/become-a-partner/,1,1,11,0,0
2020-07-20,/for-employers/graduates-for-hire/?mc_cid=3f0d7e8e61&mc_eid=c1e7a1da0a,1,1,0,0,0
2020-07-20,/for-employers/hire-with-codeclan/,1,1,0,0,0
2020-07-20,/funding/,11,11,4429,0,0
2020-07-20,/glasgow/,1,1,391,0,0
2020-07-20,/Glasgow/,2,1,0,0,0
2020-07-20,/pre-course-work/,3,3,0,0,0
2020-07-20,/summer-school-2020/,8,7,1268,0,0
2020-07-20,/summer-school-2020/?+CSS+launch_COPY_01=&mc_cid=4dff83231a&mc_eid=2552f3cb76,1,1,0,0,0
2020-07-20,/summer-school-2020/?+CSS+launch_COPY_01=&mc_cid=4dff83231a&mc_eid=ac536f1248,1,1,0,0,0
2020-07-20,/summer-school-2020/?+CSS+launch_COPY_01=&mc_cid=4dff83231a&mc_eid=cebe6294b1,1,1,0,0,0
2020-07-20,/summer-school-2020/?+CSS+launch_COPY_01=&mc_cid=ac71aa33d4&mc_eid=046a1102ab,2,1,0,0,0
2020-07-20,/summer-school-2020/?+CSS+launch_COPY_01=&mc_cid=ac71aa33d4&mc_eid=38717cbbd4,1,1,0,0,0
2020-07-20,/summer-school-2020/?+CSS+launch_COPY_01=&mc_cid=ac71aa33d4&mc_eid=42abc487c2,1,1,0,0,0
2020-07-20,/summer-school-2020/?+CSS+launch_COPY_01=&mc_cid=ac71aa33d4&mc_eid=e4b7145346,1,1,0,0,0
2020-07-20,/the-codeclan-experience/a-typical-day/,4,2,422,0,0
2020-07-21,/,51,50,684,0,0
2020-07-21,/?fbclid=IwAR1DMNJnZ1QrEXmytuK1JiRBZ3ucFmPS74mriSzIns8xtU9N4_p6ycwH4gs,1,1,0,0,0
2020-07-21,/?fbclid=IwAR2c5A0jO22QMEfaZvoai_c_Np4FOKVKokGmsTzwVkdZpwcxwCvcvasJvWE,1,1,0,0,0
2020-07-21,/?fbclid=IwAR2yq6oRslBx6xxn17FVtfMNgCNi8kKOwPiUgOjAyzQxYxAP48VJ5jpk43Y,1,1,0,0,0
2020-07-21,/?fbclid=IwAR3YkpDYFvvOWt39PvXYYg0QJxTpWbu98QPD2hxwfSAp6Rj0cXcR_NV6JVY,1,1,0,0,0
2020-07-21,/?mc_cid=f7feb03915&mc_eid=144ec7e257,2,2,0,0,0
2020-07-21,/about-us/,2,2,16,0,0
2020-07-21,/about-us/become-an-instructor/,2,2,135,0,0
2020-07-21,/about-us/join-us/,2,2,434,0,0
2020-07-21,/about-us/our-team/,2,2,1854,0,0
2020-07-21,/about-us/our-team/our-board/,1,1,915,0,0
2020-07-21,/admissions-track/,3,2,0,0,0
2020-07-21,/blog/,3,3,809,1,0
2020-07-21,/blog/7-celebrities-didnt-know-code/,6,4,1246,0,0
2020-07-21,/blog/7-reasons-to-study-data-analysis-at-codeclan/,1,1,3230,0,0
2020-07-21,/blog/9-common-misconceptions-coding/,2,2,0,0,0
2020-07-21,/blog/apply-immersive-programming-course/,4,1,0,0,0
2020-07-21,/blog/best-podcasts-coders-programmers/,16,16,0,0,0
2020-07-21,/blog/category/careers-in-tech/,1,1,161,0,0
2020-07-21,/blog/category/client-xperience/,1,1,0,0,0
2020-07-21,/blog/codeclan-ceo-melinda-matthews/,1,1,0,0,0
2020-07-21,/blog/codeclan-data-analysis-course-diary-001/,1,1,19,0,0
2020-07-21,/blog/first-developer-job-advice/,1,1,0,0,0
2020-07-21,/blog/hire-developers-online-tests/,2,2,0,0,0
2020-07-21,/blog/make-most-of-github/,3,3,0,0,0
2020-07-21,/blog/meet-emma-from-primary-teacher-to-front-end-developer/,1,1,0,0,0
2020-07-21,/blog/meet-five-codeclan-career-changers/,12,11,2033,0,0
2020-07-21,/blog/meet-the-graduates-who-quit-their-jobs-to-learn-how-to-code/,1,1,0,0,0
2020-07-21,/blog/meet-the-team-stephanie-boyle/,1,1,493,0,0
2020-07-21,/blog/new-career-in-tech-autumn/,1,1,3464,0,0
2020-07-21,/blog/new-funding-opens-up-careers-in-coding/,1,1,1401,0,0
2020-07-21,/blog/page/12/,1,1,103,0,0
2020-07-21,/blog/peter-support-engineer-freeagent/,2,2,30,0,0
2020-07-21,/blog/weve-teamed-up-with-lloyds-banking-group-to-drive-diversity-in-the-tech-industry/,7,7,1586,0,0
2020-07-21,/blog/why-learn-coding/,1,1,0,0,0
2020-07-21,/campuses/highlands/,2,2,831,0,0
2020-07-21,/campuses/highlands/?fbclid=IwAR1gW6PmrCquveLFLtkgsCbRCu_2Zx5ZR5Q8o4Ie6aBhndS8GiJ8FrwvkyU,1,1,0,0,0
2020-07-21,/campuses/highlands/?fbclid=IwAR34p5noWM3DUqKWRBJ8XqQ6wT-5rR_XcjhA8aIhG7qDgunKlZsORzu6noU,1,1,0,0,0
2020-07-21,/coronavirus/,7,6,1540,0,0
2020-07-21,/courses/,18,16,2387,0,0
2020-07-21,/courses/?elementor-preview=22&ver=1595326006,1,1,5057,0,0
2020-07-21,/courses/?elementor-preview=22&ver=1595336365,1,1,1683,0,0
2020-07-21,/courses/agile-for-effective-teams/,1,1,0,0,0
2020-07-21,/courses/agile-sdlc-for-managers/,1,1,1521,0,0
2020-07-21,/courses/bespoke-courses/,2,2,288,0,0
2020-07-21,/courses/data-analysis/,13,13,1827,0,0
2020-07-21,/courses/data-analysis/apply/,1,1,0,0,0
2020-07-21,/courses/data-analysis/info-pack/,8,6,5523,0,0
2020-07-21,/courses/data-analysis/thank-you-data-pack-download/,3,3,128,0,0
2020-07-21,/courses/data-courses/,1,1,0,0,0
2020-07-21,/courses/learn-html-css/,4,4,674,0,0
2020-07-21,/courses/learn-html-css/?+CSS+launch_COPY_01=&mc_cid=ac71aa33d4&mc_eid=6e299fb606,1,1,0,0,0
2020-07-21,/courses/learn-javascript/?mc_cid=f89ae701a7&mc_eid=3356872036,1,1,0,0,0
2020-07-21,/courses/learn-sql-data-analysis/,2,2,62,0,0
2020-07-21,/courses/pay-psd-with-knoma-funding/,1,1,0,0,0
2020-07-21,/courses/professional-software-development/,34,30,7836,0,0
2020-07-21,/courses/professional-software-development/apply/,6,6,1097,0,0
2020-07-21,/courses/professional-software-development/curriculum/,2,2,556,0,1
2020-07-21,/courses/professional-software-development/sarahs-reskilling-story/,1,1,0,0,0
2020-07-21,/courses/professional-software-development/student-projects/,1,1,0,0,0
2020-07-21,/courses/professional-software-development/thank-you-syllabus-download/,2,2,1752,0,0
2020-07-21,/courses/programming-fundamentals-with-python/,1,1,463,0,0
2020-07-21,/courses/python-for-data-analysis/,8,5,2481,0,0
2020-07-21,/courses/r-programming-data-analysis/,5,4,308,0,0
2020-07-21,/courses/sdlc-fundamentals/,4,4,914,0,0
2020-07-21,/courses/software-courses/,1,1,122,0,0
2020-07-21,/courses/thank-you-for-joining-html-css/,1,1,101,0,0
2020-07-21,/courses/thank-you-for-your-application/,1,1,0,0,0
2020-07-21,/courses/ux-design-fundamentals/,4,4,291,0,0
2020-07-21,/courses/web-development/,6,6,96,0,0
2020-07-21,/data-analysis-announcement/dataset-exercise/,4,1,0,0,0
2020-07-21,/digital-careers/data-scientist/,1,1,240,0,0
2020-07-21,/digital-careers/product-owner/,1,1,264,0,0
2020-07-21,/enquire/,4,4,1239,0,0
2020-07-21,/events/,7,7,1649,0,0
2020-07-21,/events/?fbclid=IwAR06l80uf-zJn4NOMgnmgl_Gpmfu9MzSNkZLI1dSL_pu85uTyB-cF7Z_wfo,1,1,0,0,0
2020-07-21,/for-employers/,1,1,0,0,0
2020-07-21,/for-employers/client-xperience/,1,1,0,0,0
2020-07-21,/for-employers/community-outreach/,1,1,0,0,0
2020-07-21,/for-employers/employer-case-studies/,1,1,0,0,0
2020-07-21,/for-employers/graduates-for-hire/,1,1,15,0,0
2020-07-21,/for-employers/hire-with-codeclan/,1,1,273,0,0
2020-07-21,/funding/,15,13,3049,0,0
2020-07-21,/glasgow/,7,7,1510,0,0
2020-07-21,/pre-course-work/,4,4,405,0,0
2020-07-21,/summer-school-2020/,10,10,2199,0,0
2020-07-21,/summer-school-2020/?+CSS+launch_COPY_01=&mc_cid=4dff83231a&mc_eid=d172bd83a5,2,2,0,0,0
2020-07-21,/summer-school-2020/?+CSS+launch_COPY_01=&mc_cid=4dff83231a&mc_eid=e04e261a37,1,1,0,0,0
2020-07-21,/summer-school-2020/?+CSS+launch_COPY_01=&mc_cid=ac71aa33d4&mc_eid=9b56630eb9,1,1,0,0,0
2020-07-21,/summer-school-2020/?mc_cid=f7feb03915&mc_eid=5dc452b76e,1,1,0,0,0
2020-07-21,/summer-school-2020/?mc_cid=f7feb03915&mc_eid=d23935e731,1,1,0,0,0
2020-07-21,/summer-school-2020/?mc_cid=f7feb03915&mc_eid=d98fc25a3e,1,1,1195,0,0
2020-07-21,/summer-school-2020/?mc_cid=f7feb03915&mc_eid=e7bd95b6d6,1,1,237,0,0
2020-07-21,/the-codeclan-experience/,2,2,96,0,0
2020-07-21,/the-codeclan-experience/a-typical-day/,5,2,0,0,0
2020-07-22,/,35,35,726,0,0
2020-07-22,/?fbclid=IwAR2TUilQLP1SkztX9nLatGIIK64Vu1WdvtIqpoYlimhTDDBM5EK5F61lkLo,1,1,0,0,0
2020-07-22,/?fbclid=IwAR3kffDiyCeqBOBDHsYc6yk1fPGN90DPs3R5Dk3Yyjv0kMTqHzU-9Nl-0us,1,1,0,0,0
2020-07-22,/2020-new-parter-page/?elementor-preview=27358&ver=1595433275,1,1,2200,0,0
2020-07-22,/about-us/become-a-ta-data/,1,1,95,0,0
2020-07-22,/about-us/our-team/,4,3,117,0,0
2020-07-22,/about-us/our-team/our-board/,2,2,103,0,0
2020-07-22,/admissions-track/,5,2,155,0,0
2020-07-22,/blog/,3,3,444,0,0
2020-07-22,/blog/7-celebrities-didnt-know-code/,9,9,1540,0,0
2020-07-22,/blog/9-common-misconceptions-coding/,3,3,43,0,0
2020-07-22,/blog/apply-immersive-programming-course/,6,1,2627,0,0
2020-07-22,/blog/best-podcasts-coders-programmers/,18,17,0,0,0
2020-07-22,/blog/category/client-xperience/,2,1,0,0,0
2020-07-22,/blog/codeclan-data-analysis-course-diary-001/,1,1,926,0,0
2020-07-22,/blog/glasgow-coding-bootcamp-career/,1,1,0,0,0
2020-07-22,/blog/hire-developers-online-tests/,2,2,0,0,0
2020-07-22,/blog/inoapps-partner-of-the-month/,1,1,188,0,0
2020-07-22,/blog/learn-to-code-working/,2,2,0,0,0
2020-07-22,/blog/meet-five-codeclan-career-changers/,4,4,456,0,0
2020-07-22,/blog/most-asked-questions/,1,1,0,0,0
2020-07-22,/blog/new-funding-opens-up-careers-in-coding/,1,1,0,0,0
2020-07-22,/blog/newsdirect-client-xperience-interview/,1,1,0,0,0
2020-07-22,/blog/scottish-government-hiring/,1,1,5,0,0
2020-07-22,/blog/weve-teamed-up-with-lloyds-banking-group-to-drive-diversity-in-the-tech-industry/,5,5,30,0,0
2020-07-22,/blog/why-learn-coding/,1,1,0,0,0
2020-07-22,/coronavirus/,3,2,31,0,0
2020-07-22,/courses/,17,16,1206,0,0
2020-07-22,/courses/?fbclid=IwAR38-AiL8LR27vkoWQQ8AukHmbBmMM5fSQpuqPzZ5xKtRbg1Iqde6ukUpqk,1,1,0,0,0
2020-07-22,/courses/agile-for-effective-teams/,1,1,0,0,0
2020-07-22,/courses/agile-sdlc-for-managers/,1,1,198,0,0
2020-07-22,/courses/data-analysis/,10,9,2594,0,0
2020-07-22,/courses/data-analysis/apply/,1,1,368,0,0
2020-07-22,/courses/data-analysis/info-pack/,3,3,483,0,0
2020-07-22,/courses/data-analysis/thank-you-data-pack-download/,3,2,0,0,0
2020-07-22,/courses/data-courses/,1,1,0,0,0
2020-07-22,/courses/learn-html-css/,1,1,66,0,0
2020-07-22,/courses/learn-javascript/,3,3,180,0,0
2020-07-22,/courses/learn-javascript/?mc_cid=dd2f1dea6d&mc_eid=4419b6b100,1,1,0,0,0
2020-07-22,/courses/learn-sql-data-analysis/,4,2,2432,0,0
2020-07-22,/courses/pay-psd-with-knoma-funding/,2,2,0,0,0
2020-07-22,/courses/professional-software-development/,42,35,10182,0,1
2020-07-22,/courses/professional-software-development/apply/,4,4,244,0,0
2020-07-22,/courses/professional-software-development/career-support/,1,1,140,0,0
2020-07-22,/courses/professional-software-development/curriculum/,3,3,236,0,0
2020-07-22,/courses/professional-software-development/thank-you-syllabus-download/,1,1,29,0,0
2020-07-22,/courses/python-for-data-analysis/,6,6,581,0,0
2020-07-22,/courses/r-programming-data-analysis/,3,3,322,0,0
2020-07-22,/courses/sdlc-fundamentals/,4,4,471,0,0
2020-07-22,/courses/sdlc-fundamentals/?li_fat_id=7bd66722-98c8-4372-bc2a-3eb3655f032e,1,1,0,0,0
2020-07-22,/courses/sdlc-fundamentals/?li_fat_id=9c00cbd1-aaec-4ab0-ad71-3e729932da2e,1,1,0,0,0
2020-07-22,/courses/thank-you-for-your-application/,1,1,0,0,0
2020-07-22,/courses/ux-design-fundamentals/,3,3,370,0,0
2020-07-22,/data-analysis-announcement/,3,3,0,0,0
2020-07-22,/data-analysis-announcement/dataset-exercise/,1,1,0,0,0
2020-07-22,/edinburgh/,1,1,10,0,0
2020-07-22,/Edinburgh/,2,2,138,0,0
2020-07-22,/enquire/,1,1,53,0,0
2020-07-22,/events/,6,6,1053,1,0
2020-07-22,/events/partner-events/,1,1,101,0,0
2020-07-22,/for-employers/,3,3,88,0,0
2020-07-22,/for-employers/become-a-partner/,1,1,0,0,0
2020-07-22,/for-employers/community-outreach/,1,1,335,0,0
2020-07-22,/for-employers/hire-with-codeclan/,3,3,537,0,0
2020-07-22,/for-employers/upskill-your-staff/,1,1,339,0,0
2020-07-22,/funding/,14,13,7469,0,0
2020-07-22,/glasgow/,1,1,0,0,0
2020-07-22,/pre-course-work-data-analysis/,1,1,0,0,0
2020-07-22,/subscribe/,1,1,0,0,0
2020-07-22,/summer-school-2020/,9,9,230,0,0
2020-07-22,/summer-school-2020/?+CSS+launch_COPY_01=&mc_cid=ac71aa33d4&mc_eid=ed70fefcb3,1,1,0,0,0
2020-07-22,/summer-school-2020/?+CSS+launch=&mc_cid=7d6b21ce35&mc_eid=9ba60568ad,1,1,0,0,0
2020-07-22,/summer-school-2020/?mc_cid=f7feb03915&mc_eid=5cbb438c69,1,1,0,0,0
2020-07-22,/summer-school-2020/?mc_cid=f7feb03915&mc_eid=5dc452b76e,1,1,0,0,0
2020-07-22,/summerschool,1,1,5262,0,0
2020-07-22,/the-codeclan-experience/a-typical-day/,5,2,23,0,0
2020-07-22,/the-codeclan-experience/the-alumni/,1,1,523,0,0
2020-07-23,/,61,53,3540,0,0
2020-07-23,/?elementor-preview=15&ver=1595496295,1,1,1174,0,0
2020-07-23,/?fbclid=IwAR0oGTYebhcyrDR8V5rQ7QJHCz4r8Tii5IyTncHKWoQ5-NQWpTIS646KsM4,1,1,40,0,0
2020-07-23,/?fbclid=IwAR0y1MBOvrUrB_rnnaq_sO0X-QapJMl_UCbh8Ms7niqizA8YEd0rhmk9icw,2,2,0,0,0
2020-07-23,/?fbclid=IwAR12G2K1B5NO-8z-PmMcGkbZaCZmsUEsooIrCHSsLlfTaK0dtuMdbReAq2E,1,1,152,0,0
2020-07-23,/?fbclid=IwAR3QoOTYU8Vs5JtWMmUEuF-dknB4tQa0ynd8basyoynlFEzTrofoNCXMKuw,2,2,0,0,0
2020-07-23,/?p=30030&preview=true,1,1,5755,0,0
2020-07-23,/about-us/,1,1,0,0,0
2020-07-23,/about-us/become-an-instructor/,2,2,88,0,0
2020-07-23,/about-us/join-us/,3,3,285,0,0
2020-07-23,/about-us/our-team/,3,3,5,0,0
2020-07-23,/about-us/our-team/our-board/,2,2,85,0,0
2020-07-23,/blog/,1,1,0,0,0
2020-07-23,/blog/7-celebrities-didnt-know-code/,5,5,728,0,0
2020-07-23,/blog/9-websites-start-coding-journey/,1,1,346,0,0
2020-07-23,/blog/apply-immersive-programming-course/,2,2,0,0,0
2020-07-23,/blog/best-podcasts-coders-programmers/,11,11,1047,0,0
2020-07-23,/blog/category/client-xperience/,1,1,0,0,0
2020-07-23,/blog/day-life-web-developer/,2,2,0,0,0
2020-07-23,/blog/hire-developers-online-tests/,2,2,0,0,0
2020-07-23,/blog/learn-to-code-working/,3,3,0,0,0
2020-07-23,/blog/make-most-of-github/,3,1,16,0,0
2020-07-23,/blog/meet-emma-from-primary-teacher-to-front-end-developer/,2,2,174,0,0
2020-07-23,/blog/meet-five-codeclan-career-changers/,57,53,1198,0,0
2020-07-23,/blog/meet-our-grads-alex-self-published-game-developer/,1,1,32,0,0
2020-07-23,/blog/meet-the-team-jessica-longstaff/,1,1,117,0,0
2020-07-23,/blog/peter-support-engineer-freeagent/,2,2,0,0,0
2020-07-23,/blog/weve-teamed-up-with-lloyds-banking-group-to-drive-diversity-in-the-tech-industry/,13,13,0,0,0
2020-07-23,/blog/why-learn-coding/,1,1,0,0,0
2020-07-23,/campuses/highlands/,2,2,52,0,0
2020-07-23,/campuses/highlands/?fbclid=IwAR22c6Gn0uIkLL9_n-VX-WjxcaNYBr_kYFAZ5mvrFfBAokw2nERyhGl6zwE,1,1,0,0,0
2020-07-23,/campuses/highlands/?fbclid=IwAR2B9ZxN1Ep_AEN8nuI7vmKaO8zRxuFWBglIcmV73sYnv2xo-JXUSOWKN9s,1,1,0,0,0
2020-07-23,/campuses/highlands/?fbclid=IwAR31rUXvNh5UWZ7gGMiuzFiLgkJmNq-8QnSfvFJuKOB-cqs9SyVqg21xVv8,1,1,0,0,0
2020-07-23,/campuses/highlands/?fbclid=IwAR3UQRm-215ool08WtQKyet9NkZk9plZ4i2XsqKtue4DYYebgvBPO_V7ecA,1,1,0,0,0
2020-07-23,/coronavirus/,3,3,704,0,0
2020-07-23,/courses/,13,13,3523,0,0
2020-07-23,/courses/?fbclid=IwAR1ohjR-64JOVajxJCWALvdTE_hJRYRGchbfnEuhDB-Nr78AGkHieFAxjUc,1,1,0,0,0
2020-07-23,/courses/?fbclid=IwAR2cGwucLKgiY3DnfEKBNr9ChxghPCXOOnky4JoPdpCZ5EdLEYb4RvJRK1E,1,1,181,0,0
2020-07-23,/courses/?fbclid=IwAR2LCXwy0QsBjH9HqATVBsgKZjF8_TRRZqkbXvv4d9JJtLRgdYafhfQufek,1,1,0,0,0
2020-07-23,/courses/?fbclid=IwAR3ryF0jaHH75P4PrwVwXUtnc2xkuJT8nZGPPThgGWI-qmNqJ8H9Yjp-UiQ,1,1,0,0,0
2020-07-23,/courses/agile-for-effective-teams/,1,1,0,0,0
2020-07-23,/courses/agile-sdlc-for-managers/,1,1,114,0,0
2020-07-23,/courses/data-analysis/,16,15,1754,0,0
2020-07-23,/courses/data-analysis/apply/,1,1,0,0,0
2020-07-23,/courses/data-analysis/info-pack/,4,3,1940,0,0
2020-07-23,/courses/data-analysis/thank-you-data-pack-download/,1,1,0,0,0
2020-07-23,/courses/data-courses/,1,1,2710,0,0
2020-07-23,/courses/learn-html-css/,6,6,3320,0,0
2020-07-23,/courses/learn-sql-data-analysis/,4,4,329,0,0
2020-07-23,/courses/pay-psd-with-knoma-funding/,1,1,0,0,0
2020-07-23,/courses/professional-software-development/,32,30,4327,0,0
2020-07-23,/courses/professional-software-development/apply/,5,5,2379,0,0
2020-07-23,/courses/professional-software-development/career-support/,1,1,0,0,0
2020-07-23,/courses/professional-software-development/curriculum/,5,5,526,0,0
2020-07-23,/courses/professional-software-development/johns-route-to-career-progression/,1,1,0,0,0
2020-07-23,/courses/professional-software-development/thank-you-syllabus-download/,3,3,231,0,0
2020-07-23,/courses/python-for-data-analysis/,6,6,1105,0,0
2020-07-23,/courses/r-programming-data-analysis/,3,3,1503,0,0
2020-07-23,/courses/r-programming/,1,1,0,0,0
2020-07-23,/courses/sdlc-fundamentals/,3,3,1410,0,0
2020-07-23,/courses/sdlc-fundamentals/?li_fat_id=3251f74d-6851-4071-95ee-90c2fbda3997,1,1,0,0,0
2020-07-23,/courses/software-courses/,2,2,3449,0,0
2020-07-23,/courses/thank-you-for-joining-our-ux-design-fundamentals-course/,1,1,0,0,0
2020-07-23,/courses/thank-you-learn-javascript/,2,1,0,0,0
2020-07-23,/courses/thanks-programming-fundamentals-with-python/,2,1,58,0,0
